Report Year,"State, USA",Population,Violent Crimes,Homicides,Rapes,Assaults,Robberies,Months Reported,Crimes Per Person,Homocides Per Persion,Rapes Per Person,Assaults Per Person,Robberies Per Person,Column1,Column2
1997,"Aurora, CO",266967,1658,17,223,917,501,12,621,6,84,343,188,,
1997,"Austin, TX",546223,3527,40,283,1920,1284,12,646,7,52,352,235,,
1997,"Baltimore County, MD",724348,7298,23,254,4544,2477,12,1008,3,35,627,342,,
1997,"Baltimore, MD",719587,17416,312,480,7995,8629,12,2420,43,67,1111,1199,,
1997,"Boston, MA",555024,7886,43,350,4765,2728,12,1421,8,63,859,492,,
1997,"Buffalo, NY",312411,4013,46,230,1542,2195,12,1285,15,74,494,703,,
1997,"Charlotte, NC",562005,9165,59,345,6045,2716,12,1631,10,61,1076,483,,
1997,"Chicago, IL",2765852,65110,757,2545,36519,25289,12,2354,27,92,1320,914,,
1997,"Cleveland, OH",496624,7244,77,638,2692,3837,12,1459,16,128,542,773,,
1997,"Columbus, OH",641338,5987,84,696,2103,3104,12,934,13,109,328,484,,
1997,"Dallas, TX",1077829,14915,209,744,8336,5626,12,1384,19,69,773,522,,
1997,"Denver, CO",525793,3535,69,356,1857,1253,12,672,13,68,353,238,,
1997,"Detroit, MI",1021412,21976,469,968,12331,8208,12,2152,46,95,1207,804,,
1997,"El Paso, TX",612754,4849,24,225,3534,1066,12,791,4,37,577,174,,
1997,"Fairfax County, VA",871555,909,16,71,375,447,12,104,2,8,43,51,,
1997,"Fort Worth, TX",477900,4313,74,265,2572,1402,12,902,15,55,538,293,,
1997,"Fresno, CA",396843,4782,60,192,2736,1794,12,1205,15,48,689,452,,
1997,"Honolulu, HI",880272,2636,34,257,1131,1214,12,299,4,29,128,138,,
1997,"Houston, TX",1801370,21157,254,790,11967,8146,12,1174,14,44,664,452,,
1997,"Indianapolis, IN",378014,7852,118,383,4601,2750,12,2077,31,101,1217,727,,
1997,"Jacksonville, FL",702545,9437,75,606,6387,2369,12,1343,11,86,909,337,,
1997,"Kansas City, MO",452070,8569,100,417,5341,2711,12,1896,22,92,1181,600,,
1997,"Las Vegas, NV",869696,9052,146,593,4568,3745,10,1041,17,68,525,431,,
1997,"Long Beach, CA",445404,4207,56,125,2177,1849,12,945,13,28,489,415,,
1997,"Los Angeles County, CA",991403,11427,146,235,8325,2721,12,1153,15,24,840,274,,
1997,"Los Angeles, CA",3541309,56538,576,1413,34043,20506,12,1597,16,40,961,579,,
1997,"Memphis, TN",637492,11836,138,938,5520,5240,12,1857,22,147,866,822,,
1997,"Mesa, AZ",350592,2554,13,126,1965,450,12,728,4,36,560,128,,
1997,"Miami-Dade County, FL",1136368,16995,162,843,10717,5273,12,1496,14,74,943,464,,
1997,"Miami, FL",391766,11018,98,189,6214,4517,12,2812,25,48,1586,1153,,
1997,"Milwaukee, WI",628507,6618,122,307,2636,3553,12,1053,19,49,419,565,,
1997,"Minneapolis, MN",363932,6733,58,536,2831,3308,12,1850,16,147,778,909,,
1997,"Montgomery County, MD",802770,2133,22,173,1097,841,12,266,3,22,137,105,,
1997,"Nashville, TN",531908,9291,112,550,6046,2583,12,1747,21,103,1137,486,,
1997,"Nassau County, NY",1025460,1614,12,62,788,752,12,157,1,6,77,73,,
1997,"New Orleans, LA",488509,8404,267,385,3780,3972,12,1720,55,79,774,813,,
1997,"New York City, NY",7320477,92853,770,2157,45218,44708,12,1268,11,29,618,611,,
1997,"Newark, NJ",264270,7227,57,170,3558,3442,12,2735,22,64,1346,1302,,
1997,"Oakland, CA",376696,8229,99,306,4342,3482,12,2185,26,81,1153,924,,
1997,"Oklahoma City, OK",472046,5065,59,409,3200,1397,12,1073,12,87,678,296,,
1997,"Omaha, NE",351745,4873,31,176,3848,818,12,1385,9,50,1094,233,,
1997,"Orlando, FL",185837,4240,14,174,2790,1262,12,2282,8,94,1501,679,,
1997,"Philadelphia, PA",1524409,19204,418,650,6198,11938,12,1260,27,43,407,783,,
1997,"Phoenix, AZ",1172538,10376,175,428,6048,3725,12,885,15,36,516,318,,
1997,"Pittsburgh, PA",353248,2778,50,175,1010,1543,12,786,14,50,286,437,,
1997,"Portland, OR",473696,7600,46,356,5250,1948,12,1604,10,75,1108,411,,
1997,"Prince George's County, MD",647142,6331,75,300,3143,2813,12,978,12,46,486,435,,
1997,"Raleigh, NC",248591,2256,23,102,1404,727,12,908,9,41,565,292,,
1997,"Sacramento, CA",383921,3717,41,161,1664,1851,12,968,11,42,433,482,,
1997,"Salt Lake City, UT",185553,1467,21,141,685,620,12,791,11,76,369,334,,
1997,"San Antonio, TX",1038086,4170,95,618,1421,2036,12,402,9,60,137,196,,
1997,"San Diego, CA",1182653,9789,67,384,6734,2604,12,828,6,32,569,220,,
1997,"San Francisco, CA",754239,8549,59,233,3651,4606,12,1133,8,31,484,611,,
1997,"San Jose, CA",840529,6191,43,375,4865,908,12,737,5,45,579,108,,
1997,"Seattle, WA",547209,5002,49,218,2654,2081,12,914,9,40,485,380,,
1997,"St. Louis, MO",377221,9591,153,225,5641,3572,12,2543,41,60,1495,947,,
1997,"Suffolk County, NY",1215017,2080,33,34,1120,893,10,171,3,3,92,74,,
1997,"Tampa, FL",299867,7988,35,265,5149,2539,12,2664,12,88,1717,847,,
1997,"Tucson, AZ",485933,5116,50,291,3329,1446,12,1053,10,60,685,298,,
1997,"Tulsa, OK",381639,4596,40,278,3361,917,12,1204,10,73,881,240,,
1997,"Virginia Beach, VA",443844,1064,19,102,428,515,12,240,4,23,96,116,,
1997,"Washington, DC",529000,10706,301,218,5688,4499,12,2024,57,41,1075,850,,
1997,"Wichita, KS",315690,2631,32,228,1481,890,12,833,10,72,469,282,,
1998,"Albuquerque, NM",422417,5563,37,219,3614,1693,12,1317,9,52,856,401,,
1998,"Arlington, TX",305948,1859,13,138,1202,506,12,608,4,45,393,165,,
1998,"Atlanta, GA",414262,12624,149,385,7432,4658,12,3047,36,93,1794,1124,,
1998,"Aurora, CO",262465,1496,28,189,802,477,12,570,11,72,306,182,,
1998,"Austin, TX",559758,3026,32,219,1678,1097,12,541,6,39,300,196,,
1998,"Baltimore County, MD",726462,6104,21,223,3984,1876,12,840,3,31,548,258,,
1998,"Baltimore, MD",662253,16025,313,469,7556,7687,12,2420,47,71,1141,1161,,
1998,"Boston, MA",559631,7427,34,356,4703,2334,12,1327,6,64,840,417,,
1998,"Buffalo, NY",308648,3485,39,197,1513,1736,12,1129,13,64,490,562,,
1998,"Charlotte, NC",593078,8627,65,333,5829,2400,12,1455,11,56,983,405,,
1998,"Chicago, IL",2750917,62317,703,2387,36110,23117,12,2265,26,87,1313,840,,
1998,"Cleveland, OH",495516,6481,81,576,2460,3364,12,1308,16,116,496,679,,
1998,"Columbus, OH",661227,5401,78,668,2040,2615,12,817,12,101,309,395,,
1998,"Dallas, TX",1087178,15932,252,724,9078,5878,12,1465,23,67,835,541,,
1998,"Denver, CO",509343,2916,51,320,1481,1064,12,572,10,63,291,209,,
1998,"Detroit, MI",999976,24427,430,858,14581,8558,12,2443,43,86,1458,856,,
1998,"El Paso, TX",624510,4374,17,241,3293,823,12,700,3,39,527,132,,
1998,"Fairfax County, VA",887432,886,15,120,368,383,12,100,2,14,41,43,,
1998,"Fort Worth, TX",497830,4329,64,293,2615,1357,12,870,13,59,525,273,,
1998,"Fresno, CA",404297,4254,36,175,2649,1394,12,1052,9,43,655,345,,
1998,"Honolulu, HI",874736,2342,17,242,1031,1052,12,268,2,28,118,120,,
1998,"Houston, TX",1797157,20183,254,654,11564,7711,12,1123,14,36,643,429,,
1998,"Indianapolis, IN",759689,8624,143,586,5002,2893,12,1135,19,77,658,381,,
1998,"Jacksonville, FL",703251,8113,74,521,5467,2051,12,1154,11,74,777,292,,
1998,"Kansas City, MO",447730,8362,130,382,5189,2661,12,1868,29,85,1159,594,,
1998,"Las Vegas, NV",908596,7051,116,501,3142,3292,12,776,13,55,346,362,,
1998,"Long Beach, CA",430018,3697,38,111,1783,1765,12,860,9,26,415,410,,
1998,"Los Angeles County, CA",948423,10270,131,256,7664,2219,12,1083,14,27,808,234,,
1998,"Los Angeles, CA",3621680,49201,426,1395,31545,15835,12,1359,12,39,871,437,,
1998,"Memphis, TN",604242,9057,115,722,4048,4172,12,1499,19,119,670,690,,
1998,"Mesa, AZ",364588,2413,11,120,1781,501,12,662,3,33,488,137,,
1998,"Miami-Dade County, FL",1070656,14675,120,773,9587,4195,12,1371,11,72,895,392,,
1998,"Miami, FL",372949,9505,86,140,5482,3797,12,2549,23,38,1470,1018,,
1998,"Milwaukee, WI",588339,5895,111,286,2528,2970,12,1002,19,49,430,505,,
1998,"Minneapolis, MN",362124,5524,58,458,2637,2371,12,1525,16,126,728,655,,
1998,"Montgomery County, MD",812755,1838,12,159,955,712,12,226,1,20,118,88,,
1998,"Nashville, TN",524124,8550,97,483,5747,2223,12,1631,19,92,1096,424,,
1998,"Nassau County, NY",1031258,1556,13,60,805,678,9,151,1,6,78,66,,
1998,"New Orleans, LA",471157,6888,230,299,3394,2965,12,1462,49,63,720,629,,
1998,"New York City, NY",7357745,85891,633,2046,43853,39359,12,1167,9,28,596,535,,
1998,"Newark, NJ",269205,5637,60,162,2569,2846,12,2094,22,60,954,1057,,
1998,"Oakland, CA",376375,7008,72,340,3945,2651,12,1862,19,90,1048,704,,
1998,"Oklahoma City, OK",463637,4616,56,421,2867,1272,12,996,12,91,618,274,,
1998,"Omaha, NE",368258,4841,28,173,3692,948,12,1315,8,47,1003,257,,
1998,"Orlando, FL",181527,4088,25,203,2737,1123,12,2252,14,112,1508,619,,
1998,"Philadelphia, PA",1449419,21226,338,752,8701,11435,12,1464,23,52,600,789,,
1998,"Phoenix, AZ",1225692,10201,185,346,5906,3764,12,832,15,28,482,307,,
1998,"Pittsburgh, PA",354228,3156,36,194,1348,1578,12,891,10,55,381,445,,
1998,"Portland, OR",488813,6707,26,361,4681,1639,12,1372,5,74,958,335,,
1998,"Prince George's County, MD",655302,6963,101,262,3878,2722,12,1063,15,40,592,415,,
1998,"Raleigh, NC",256084,2116,28,104,1182,802,12,826,11,41,462,313,,
1998,"Sacramento, CA",384703,3376,31,141,1515,1689,12,878,8,37,394,439,,
1998,"Salt Lake City, UT",178579,1465,16,146,705,598,12,820,9,82,395,335,,
1998,"San Antonio, TX",1100791,4969,89,734,2366,1780,12,451,8,67,215,162,,
1998,"San Diego, CA",1205728,8744,42,371,6210,2121,12,725,3,31,515,176,,
1998,"San Francisco, CA",741362,7337,58,244,3108,3927,12,990,8,33,419,530,,
1998,"San Jose, CA",860211,5155,29,357,3868,901,12,599,3,42,450,105,,
1998,"Seattle, WA",538105,4475,49,242,2456,1728,12,832,9,45,456,321,,
1998,"St. Louis, MO",344153,8848,113,168,5067,3500,12,2571,33,49,1472,1017,,
1998,"Suffolk County, NY",1218627,2249,30,131,1235,853,4,185,2,11,101,70,,
1998,"Tampa, FL",295027,7543,40,266,4773,2464,12,2557,14,90,1618,835,,
1998,"Tucson, AZ",467677,4834,45,364,2940,1485,12,1034,10,78,629,318,,
1998,"Tulsa, OK",386251,4370,38,267,3216,849,12,1131,10,69,833,220,,
1998,"Virginia Beach, VA",436205,990,14,84,403,489,12,227,3,19,92,112,,
1998,"Washington, DC",523000,8988,260,190,4932,3606,12,1719,50,36,943,689,,
1998,"Wichita, KS",329179,2190,31,187,1177,795,12,665,9,57,358,242,,
1999,"Albuquerque, NM",420169,5255,48,220,3320,1667,12,1251,11,52,790,397,,
1999,"Arlington, TX",310910,1951,11,109,1285,546,12,628,4,35,413,176,,
1999,"Atlanta, GA",411291,11226,143,321,6690,4072,12,2729,35,78,1627,990,,
1999,"Aurora, CO",255938,1454,11,182,806,455,12,568,4,71,315,178,,
1999,"Austin, TX",560389,2790,21,193,1574,1002,12,498,4,34,281,179,,
1999,"Baltimore County, MD",727051,6067,30,188,4146,1703,12,834,4,26,570,234,,
1999,"Baltimore, MD",650588,18677,305,374,10536,7462,0,2871,47,57,1619,1147,,
1999,"Boston, MA",557812,7263,31,337,4428,2467,12,1302,6,60,794,442,,
1999,"Buffalo, NY",301069,3243,32,176,1562,1473,12,1077,11,58,519,489,,
1999,"Charlotte, NC",604931,8138,84,262,5275,2517,12,1345,14,43,872,416,,
1999,"Chicago, IL",2821032,51347,641,2469,28027,20210,12,1820,23,88,994,716,,
1999,"Cincinnati, OH",337815,2491,28,249,1005,1209,12,737,8,74,298,358,,
1999,"Cleveland, OH",497903,6051,78,506,2429,3038,12,1215,16,102,488,610,,
1999,"Columbus, OH",673401,5755,71,638,2020,3026,12,855,11,95,300,449,,
1999,"Dallas, TX",1091386,15435,191,663,8224,6357,12,1414,18,61,754,582,,
1999,"Denver, CO",509624,2909,63,249,1559,1038,12,571,12,49,306,204,,
1999,"Detroit, MI",975020,21976,415,790,12948,7823,12,2254,43,81,1328,802,,
1999,"El Paso, TX",623888,4280,14,185,3366,715,12,686,2,30,540,115,,
1999,"Fairfax County, VA",903902,575,15,66,236,258,8,64,2,7,26,29,,
1999,"Fort Worth, TX",498883,4246,67,286,2446,1447,12,851,13,57,490,290,,
1999,"Fresno, CA",403966,4008,26,160,2554,1268,12,992,6,40,632,314,,
1999,"Honolulu, HI",866566,2198,37,235,1019,907,12,254,4,27,118,105,,
1999,"Houston, TX",1812277,21517,241,748,12178,8350,12,1187,13,41,672,461,,
1999,"Indianapolis, IN",759066,7714,113,424,4579,2598,12,1016,15,56,603,342,,
1999,"Jacksonville, FL",702462,7265,83,459,5020,1703,12,1034,12,65,715,242,,
1999,"Kansas City, MO",443992,7766,117,330,4840,2479,12,1749,26,74,1090,558,,
1999,"Las Vegas, NV",922450,6133,109,532,2371,3121,12,665,12,58,257,338,,
1999,"Long Beach, CA",437218,3257,46,119,1526,1566,12,745,11,27,349,358,,
1999,"Los Angeles County, CA",1002101,9015,117,214,6674,2010,12,900,12,21,666,201,,
1999,"Los Angeles, CA",3650138,46840,425,1288,30716,14411,12,1283,12,35,842,395,,
1999,"Memphis, TN",609851,8602,118,688,4081,3715,12,1411,19,113,669,609,,
1999,"Mesa, AZ",368537,2132,9,134,1619,370,12,578,2,36,439,100,,
1999,"Miami-Dade County, FL",1151382,12628,101,642,8407,3478,12,1097,9,56,730,302,,
1999,"Miami, FL",373450,7861,63,113,4609,3076,12,2105,17,30,1234,824,,
1999,"Milwaukee, WI",580899,6061,124,272,2531,3134,12,1043,21,47,436,540,,
1999,"Minneapolis, MN",355949,4943,47,451,2349,2096,12,1389,13,127,660,589,,
1999,"Montgomery County, MD",828541,1558,12,122,770,654,12,188,1,15,93,79,,
1999,"Nashville, TN",522935,8405,68,460,5917,1960,12,1607,13,88,1132,375,,
1999,"Nassau County, NY",1029565,1530,16,83,616,815,0,149,2,8,60,79,,
1999,"New Orleans, LA",465828,5931,158,280,2760,2733,12,1273,34,60,592,587,,
1999,"New York City, NY",7429263,78945,664,1702,40488,36091,12,1063,9,23,545,486,,
1999,"Newark, NJ",268348,4867,69,103,2263,2432,12,1814,26,38,843,906,,
1999,"Oakland, CA",371234,5754,60,305,3199,2190,12,1550,16,82,862,590,,
1999,"Oklahoma City, OK",473772,4071,56,398,2553,1064,12,859,12,84,539,225,,
1999,"Omaha, NE",372364,4613,34,174,3445,960,12,1239,9,47,925,258,,
1999,"Orlando, FL",183547,3922,19,169,2638,1096,12,2137,10,92,1437,597,,
1999,"Philadelphia, PA",1435382,23031,292,934,10701,11104,12,1605,20,65,746,774,,
1999,"Phoenix, AZ",1225881,10199,214,400,5766,3819,12,832,17,33,470,312,,
1999,"Pittsburgh, PA",347072,3046,49,138,1278,1581,12,878,14,40,368,456,,
1999,"Portland, OR",508984,6294,35,340,4501,1418,12,1237,7,67,884,279,,
1999,"Prince George's County, MD",661415,5925,89,234,3459,2143,12,896,13,35,523,324,,
1999,"Raleigh, NC",263008,2031,16,92,1184,739,12,772,6,35,450,281,,
1999,"Sacramento, CA",410089,3084,54,143,1437,1450,12,752,13,35,350,354,,
1999,"Salt Lake City, UT",177010,1258,16,147,610,485,12,711,9,83,345,274,,
1999,"San Antonio, TX",1130173,6340,96,599,3971,1674,12,561,8,53,351,148,,
1999,"San Diego, CA",1238549,7411,57,355,5187,1812,12,598,5,29,419,146,,
1999,"San Francisco, CA",756700,6555,64,193,2823,3475,12,866,8,26,373,459,,
1999,"San Jose, CA",875840,5088,25,347,3990,726,12,581,3,40,456,83,,
1999,"Seattle, WA",542954,4166,45,188,2291,1642,12,767,8,35,422,302,,
1999,"St. Louis, MO",340836,7611,130,144,4545,2792,12,2233,38,42,1333,819,,
1999,"Suffolk County, NY",1235278,1953,21,120,991,821,0,158,2,10,80,66,,
1999,"Tampa, FL",292941,6603,31,233,4018,2321,12,2254,11,80,1372,792,,
1999,"Tucson, AZ",471286,4307,36,245,2745,1281,12,914,8,52,582,272,,
1999,"Tulsa, OK",382673,4447,41,235,3284,887,12,1162,11,61,858,232,,
1999,"Virginia Beach, VA",437660,1044,12,107,418,507,12,239,3,24,96,116,,
1999,"Washington, DC",519000,8448,241,248,4615,3344,12,1628,46,48,889,644,,
1999,"Wichita, KS",332286,1927,27,169,1031,700,12,580,8,51,310,211,,
2000,"Albuquerque, NM",448607,5136,33,239,3317,1547,12,1145,7,53,739,345,,
2000,"Arlington, TX",332969,2157,14,96,1452,595,12,648,4,29,436,179,,
2000,"Atlanta, GA",416474,11583,134,278,6849,4322,12,2781,32,67,1645,1038,,
2000,"Aurora, CO",276393,1513,22,165,853,473,12,547,8,60,309,171,,
2000,"Austin, TX",656562,3098,32,379,1682,1005,12,472,5,58,256,153,,
2000,"Baltimore County, MD",754292,6176,33,238,4323,1582,12,819,4,32,573,210,,
2000,"Baltimore, MD",651154,16003,261,366,8763,6613,12,2458,40,56,1346,1016,,
2000,"Boston, MA",589141,7322,39,325,4507,2451,12,1243,7,55,765,416,,
2000,"Buffalo, NY",292648,3657,39,176,1887,1555,12,1250,13,60,645,531,,
2000,"Charlotte, NC",625810,7516,75,308,4482,2651,12,1201,12,49,716,424,,
2000,"Chicago, IL",2896016,48522,631,2001,26545,19345,12,1675,22,69,917,668,,
2000,"Cincinnati, OH",331285,2783,22,284,1073,1404,12,840,7,86,324,424,,
2000,"Cleveland, OH",478403,6041,71,615,2271,3084,12,1263,15,129,475,645,,
2000,"Columbus, OH",711470,5998,67,578,2255,3098,12,843,9,81,317,435,,
2000,"Dallas, TX",1188580,16042,231,633,8132,7046,12,1350,19,53,684,593,,
2000,"Denver, CO",554636,2885,32,296,1518,1039,12,520,6,53,274,187,,
2000,"Detroit, MI",951270,22112,396,811,13037,7868,12,2324,42,85,1370,827,,
2000,"El Paso, TX",563662,4396,20,188,3457,731,12,780,4,33,613,130,,
2000,"Fairfax County, VA",933641,154,2,30,15,107,12,16,0,3,2,11,,
2000,"Fort Worth, TX",534694,3816,61,325,2116,1314,12,714,11,61,396,246,,
2000,"Fresno, CA",427652,3843,24,161,2354,1304,12,899,6,38,550,305,,
2000,"Honolulu, HI",876303,2302,20,240,1058,984,12,263,2,27,121,112,,
2000,"Houston, TX",1953631,21491,230,813,12192,8256,12,1100,12,42,624,423,,
2000,"Indianapolis, IN",793778,6843,96,443,3753,2551,12,862,12,56,473,321,,
2000,"Jacksonville, FL",735617,8207,79,443,5663,2022,12,1116,11,60,770,275,,
2000,"Kansas City, MO",441545,7181,113,310,4493,2265,12,1626,26,70,1018,513,,
2000,"Las Vegas, NV",1060541,6349,90,443,2450,3366,12,599,8,42,231,317,,
2000,"Long Beach, CA",461522,3216,49,114,1534,1519,12,697,11,25,332,329,,
2000,"Los Angeles County, CA",986997,9401,111,248,7105,1937,12,952,11,25,720,196,,
2000,"Los Angeles, CA",3694820,50241,550,1459,32705,15527,12,1360,15,39,885,420,,
2000,"Memphis, TN",650100,9616,147,574,4808,4087,12,1479,23,88,740,629,,
2000,"Mesa, AZ",396375,2393,15,120,1825,433,12,604,4,30,460,109,,
2000,"Miami-Dade County, FL",1204294,12604,101,726,8261,3516,12,1047,8,60,686,292,,
2000,"Miami, FL",362470,7877,66,118,4616,3077,12,2173,18,33,1273,849,,
2000,"Milwaukee, WI",596974,5711,122,303,2265,3021,12,957,20,51,379,506,,
2000,"Minneapolis, MN",382618,4404,50,422,1984,1948,12,1151,13,110,519,509,,
2000,"Montgomery County, MD",856042,1692,11,168,805,708,12,198,1,20,94,83,,
2000,"Nashville, TN",553168,8978,72,406,6250,2250,12,1623,13,73,1130,407,,
2000,"Nassau County, NY",1042131,1462,19,85,653,705,0,140,2,8,63,68,,
2000,"New Orleans, LA",484674,5155,204,227,2303,2421,12,1064,42,47,475,500,,
2000,"New York City, NY",8008278,75692,673,1630,40831,32558,12,945,8,20,510,407,,
2000,"Newark, NJ",273546,4092,58,95,2016,1923,12,1496,21,35,737,703,,
2000,"Oakland, CA",399484,5038,80,320,2709,1929,12,1261,20,80,678,483,,
2000,"Oklahoma City, OK",506132,3951,38,388,2535,990,12,781,8,77,501,196,,
2000,"Omaha, NE",390007,3164,37,189,2063,875,12,811,9,48,529,224,,
2000,"Orlando, FL",185951,3926,21,141,2720,1044,12,2111,11,76,1463,561,,
2000,"Philadelphia, PA",1517550,22812,319,1021,11047,10425,12,1503,21,67,728,687,,
2000,"Phoenix, AZ",1321045,9754,152,422,5417,3763,12,738,12,32,410,285,,
2000,"Pittsburgh, PA",341247,3267,37,128,1517,1585,12,957,11,38,445,464,,
2000,"Portland, OR",529121,5698,19,369,3864,1446,12,1077,4,70,730,273,,
2000,"Prince George's County, MD",680508,6503,67,198,3698,2540,12,956,10,29,543,373,,
2000,"Raleigh, NC",276093,2049,26,89,1165,769,12,742,9,32,422,279,,
2000,"Sacramento, CA",407018,3117,39,147,1519,1412,12,766,10,36,373,347,,
2000,"Salt Lake City, UT",181743,1301,10,137,578,576,12,716,6,75,318,317,,
2000,"San Antonio, TX",1144646,7908,85,456,5668,1699,12,691,7,40,495,148,,
2000,"San Diego, CA",1223400,7160,54,349,4980,1777,12,585,4,29,407,145,,
2000,"San Francisco, CA",776733,6499,59,229,2755,3456,12,837,8,29,355,445,,
2000,"San Jose, CA",894943,4928,19,337,3895,677,12,551,2,38,435,76,,
2000,"Seattle, WA",563374,4333,36,181,2463,1653,12,769,6,32,437,293,,
2000,"St. Louis, MO",348189,7936,124,112,4476,3224,12,2279,36,32,1286,926,,
2000,"Suffolk County, NY",1270508,2393,25,100,1369,899,0,188,2,8,108,71,,
2000,"Tampa, FL",303447,6381,38,235,3925,2183,12,2103,13,77,1293,719,,
2000,"Tucson, AZ",486699,4542,60,355,2683,1444,12,933,12,73,551,297,,
2000,"Tulsa, OK",393049,4411,33,242,3399,737,12,1122,8,62,865,188,,
2000,"Virginia Beach, VA",425257,943,11,101,380,451,12,222,3,24,89,106,,
2000,"Washington, DC",572059,8622,239,251,4579,3553,12,1507,42,44,800,621,,
2000,"Wichita, KS",344284,2081,31,176,1279,595,12,604,9,51,372,173,,
2001,"Albuquerque, NM",451098,5259,34,219,3396,1610,12,1166,8,49,753,357,,
2001,"Arlington, TX",340525,2129,15,145,1282,687,12,625,4,43,376,202,,
2001,"Atlanta, GA",426511,10807,143,367,5956,4341,12,2534,34,86,1396,1018,,
2001,"Aurora, CO",283876,1611,17,195,927,472,12,568,6,69,327,166,,
2001,"Austin, TX",671462,3181,26,274,1698,1183,12,474,4,41,253,176,,
2001,"Baltimore County, MD",765496,6542,31,233,4555,1723,12,855,4,30,595,225,,
2001,"Baltimore, MD",660826,14799,256,296,8500,5747,12,2239,39,45,1286,870,,
2001,"Boston, MA",591944,7361,65,361,4412,2523,12,1244,11,61,745,426,,
2001,"Buffalo, NY",293187,3709,64,229,1816,1600,12,1265,22,78,619,546,,
2001,"Charlotte, NC",636459,7775,66,293,4420,2996,12,1222,10,46,694,471,,
2001,"Chicago, IL",2910709,46608,666,1976,25533,18433,12,1601,23,68,877,633,,
2001,"Cincinnati, OH",331880,4007,56,323,1533,2095,12,1207,17,97,462,631,,
